n,wr,neto,pf,sharpe,maxdd,t,p,avg_win,avg_loss,rezhiim,ulatus
1413306,39.72954193925449,0.01896947619012191,1.0325693052056506,3.8351861486113914,-99.37913741499246,17.437875434274048,0.0,1.5137442194194979,-0.9663675821580169,HIGH_VOLATILITY,ALL
554698,40.27470803932951,-9.928925427595372e-05,0.9998249218662397,-0.020195095533138138,-100.0,-0.059156203696727486,0.9528276929034816,1.4078678688810244,-0.9495373641690815,HIGH_VOLATILITY,OOS
2023470,39.11330536158184,0.009100897093509275,1.0150263624959455,2.1567597862698036,-99.99997638496055,9.80898113660319,0.0,1.5717488293840265,-0.9947362484650195,LOW_VOLATILITY,ALL
868948,39.45483504191275,0.0038252149678372495,1.0063942120747995,0.9285503679821003,-100.0,2.737245908938723,0.0061955960984534375,1.525937368872914,-0.988073708574423,LOW_VOLATILITY,OOS
1468626,39.3453472837877,0.020217100151252897,1.0338861597022189,4.0938695784079435,-97.50435119593679,18.617757997251786,0.0,1.5677465286546144,-0.9836314105512342,TRENDING,ALL
501411,39.526655777396186,-0.008784110590131995,0.984996831043209,-1.6605921397761092,-100.0,-4.894438790880003,9.858665386275334e-07,1.4590143265192712,-0.9681681883196673,TRENDING,OOS
1302645,39.48305179077953,0.01248181097725601,1.0209224442337086,2.3936601328980207,-99.93029773530775,10.88640804623134,0.0,1.5425783098924093,-0.9857985236935664,RANGING,ALL
601863,39.945801619305385,0.00822481953570822,1.0140192169626292,1.6792159360438896,-99.90843689326337,4.950110526744686,7.4171347042018e-07,1.4892844856976513,-0.9769205525799948,RANGING,OOS
